individual_id,user_x,user_y,gender,age,edu_secondary,edu_tertiary,income_k,logincome,risk,logit_0,cuisine
1542,99.39763235081634,73.20360023328075,1,59.43549516373393,1,0,55.2509826206858,4.011886125229499,-1.9450681474527545,54,Ethiopian
1543,75.44565539246902,12.43417739801005,1,60.55743895526163,0,0,98.05621566775521,4.585540943471005,-1.4234093619758414,29,Indian
1544,79.32163856640379,38.91656434001648,0,37.32862896825661,1,0,53.89782711646427,3.9870901638642113,-0.3030058280123154,14,Indian
1545,97.41736965595035,52.79848307237076,1,33.7208775897309,1,0,43.63737031112643,3.775913900467447,-1.1412927413579899,66,Indian
1546,62.62317380646844,1.0523752569478018,0,29.239723392901084,0,0,36.88115768189447,3.6077007887026213,0.5443443806165303,12,Korean
1547,50.080964329934794,2.9108334965538774,1,31.478328487088504,0,0,18.469103604024184,2.9160992604954634,1.722344852408263,21,Lebanese
1548,46.55220920695178,93.67850432580607,0,18.0,1,0,63.895912047686075,4.157255385122436,-0.800733435379912,54,Ethiopian
1549,87.28000073910071,75.62231012394503,1,33.89826176679762,1,0,57.35120097798188,4.0491937845589385,1.473251000724437,52,Chinese
1550,29.881576739869843,9.628129248045303,1,36.50205362567608,0,0,38.769362600916324,3.657630311024511,-0.021574331959524646,86,Ethiopian
1551,70.13442264777197,94.24795799248096,1,40.74326698533511,1,0,172.3372286995959,5.149453189257564,0.9490635812387243,21,Lebanese
1552,86.37653937798001,49.73685439243116,0,33.68149449883177,0,0,57.20603320429865,4.046659368423219,0.45502388735745924,72,Lebanese
1553,5.332063200186543,45.87686518480951,1,28.416438379274382,0,1,70.04614773753427,4.249154278230647,-0.8781303681676106,54,Ethiopian
1554,74.7925917749944,79.77351538397673,1,38.976237488019784,0,1,100.78896170895896,4.613028842785389,1.225202835105723,54,Ethiopian
1555,85.4143231919251,24.535085158350768,1,35.45326987662862,1,0,101.22929237509035,4.617388165317438,0.4049743786855434,54,Ethiopian
1556,50.05690806005509,31.956353186572173,0,20.997584478081293,1,0,113.37404287544847,4.730692466286753,-1.489531343860288,21,Lebanese
1557,84.74781614327674,63.10647203668399,1,47.668978579083245,1,0,72.93623844265495,4.289585613481148,-0.5909566030075402,6,Mexican
1558,11.316591578583546,10.553802422553716,0,21.088242556520957,1,0,62.81008956803049,4.140115722480724,0.5561539773765455,66,Indian
1559,15.857819779403437,35.70086586391662,1,40.940578298127626,0,1,32.092879239180334,3.4686341749728036,-0.6615486592647994,15,Mexican
1560,88.8385574735995,87.02564388071468,0,37.72678043893405,1,0,91.29743724029623,4.514122717549747,0.4496101456315734,54,Ethiopian
1561,63.93508400706143,52.98032472957593,1,25.198322394138692,0,0,84.93557751574838,4.4418930575507,-0.6685439163253752,54,Ethiopian
1562,63.468483999917645,7.140857330426364,0,32.17390748749875,0,1,30.193211369571912,3.4076171100249475,0.26031167524845616,79,Mexican
1563,2.098707436231062,47.508898993781536,0,41.016195792920065,0,0,69.72897658180975,4.2446159642545656,0.6219847126331202,55,Ethiopian
1564,28.677570908152106,19.268209026643813,1,36.32970138893104,0,1,32.322866055515696,3.475774907181544,0.4720552072027644,31,Mexican
1565,28.137638990638536,17.898131389087744,0,37.094838992279264,0,0,47.355870811444525,3.85769079951637,0.48208493936378677,74,Chinese
1566,87.30408695806045,11.903449294320934,1,34.86527250002106,0,0,63.281179288461615,4.147587959323386,2.590099856567225,79,Mexican
1567,62.33030250943315,50.22350024987611,0,34.340760062703225,1,0,211.99707601512608,5.356572482195416,-0.010455117811643405,38,Japanese
1568,21.152945426191984,54.17519368512135,0,36.81819124550919,0,1,45.726106768565955,3.822669398873355,2.0787087389867134,67,Korean
1569,72.81701703608898,30.524141271993454,0,51.16964963096635,0,1,60.767260194927424,4.107051160301678,-1.083213204758009,21,Lebanese
1570,81.20124826380184,87.73946307826233,1,49.20964195535968,0,0,46.0416135304175,3.829545629512762,0.6677230508338359,54,Ethiopian
1571,52.95498662685273,36.93766238243023,1,38.569472488376434,1,0,171.49479197342114,5.144552898642975,-1.5880347074333347,86,Ethiopian
1572,6.674273802563945,68.65096871719444,1,23.195669822064826,0,1,116.7176669430028,4.75975791552095,-1.584278329229844,67,Korean
1573,17.509575969773117,33.190631098666856,1,48.54115940310313,0,1,55.40392223747717,4.01465038975756,1.0404101595323472,74,Chinese
1574,60.34624247317464,95.58484074132875,1,34.1548869060455,0,1,144.530099413017,4.973487786297067,0.08814865579755493,50,Ethiopian
1575,39.7455204155409,56.2308272326586,0,42.79526318949296,0,0,37.53146731190677,3.625179709422542,1.275687448961149,31,Mexican
1576,84.47187942892063,81.02618034065652,0,35.69405167762526,0,0,51.70014516072288,3.945460589261368,0.02558293144031457,86,Ethiopian
1577,71.36625637262406,74.92694452080559,1,31.265615279409744,0,1,161.04504241394548,5.0816840924033455,0.5292711329594249,6,Mexican
1578,1.416907623246988,60.96450710810497,0,22.900707757666172,0,0,79.33535946844086,4.373683924195399,0.8992218143434186,9,Mexican
1579,14.364566917434196,27.498665266750976,1,43.74632025980529,1,0,158.9294476445904,5.068460378239217,-0.8364446955853945,74,Chinese
1580,19.167204425430327,12.919687937871727,0,31.578348134525495,1,0,58.65069126580127,4.071599361318198,-0.15107446813468156,86,Ethiopian
1581,83.64083136071767,88.21588734992093,1,62.605193817276906,0,0,79.82453023237589,4.379830853614859,0.07129999168924656,6,Mexican
1582,11.103583530627947,14.492148284513162,0,30.551056933059698,0,0,39.22432201202628,3.6692970138814758,0.428143079629528,99,Korean
1583,36.70893795606799,43.896660068562845,0,27.73405779111675,1,0,56.295981203239535,4.030623150772611,1.6802393267598654,2,Chinese
1584,25.46453695165741,43.76038766524633,1,38.60100066808572,0,0,106.79550298668707,4.6709158187733495,0.01069879247422033,83,Ethiopian
1585,51.86743168118877,64.82470302077239,1,54.92787357913949,0,0,39.304311499903235,3.671334220234474,0.3207577539425678,42,Mexican
1586,76.6258412433209,77.78503713303331,0,25.763905654444212,0,1,48.28197120029266,3.877058223902346,-1.1386941075520542,54,Ethiopian
1587,33.12960301952088,14.317377014105293,0,20.942448918523276,1,0,32.29942567308606,3.4750494490515194,0.03984785216053587,74,Chinese
1588,20.44426265026361,61.732112674355065,0,37.02590855943449,0,0,90.09957047931276,4.500915397447688,0.2309641674783405,49,Mexican
1589,75.62346436350192,14.874007771415842,1,42.620215415518786,1,0,49.80938416820738,3.9082034033911626,1.044995720381137,31,Mexican
1590,26.571394241716916,73.3279543797244,1,38.13007465866891,0,1,100.51151737855912,4.610272321714645,-3.0,3,Japanese
1591,92.41596529552511,23.805092022824994,0,18.0,0,0,52.21588041862469,3.9553866712013046,-0.9522455568616276,29,Indian
1592,18.337101100201647,53.56995074641778,1,61.331790487572206,0,1,68.63836266567321,4.22885160095687,-0.7070117742031279,34,Ethiopian
1593,97.54914295055588,58.167801305507005,0,49.0012917988051,0,1,39.13747569191528,3.6670804655578637,1.7136184049227636,57,Chinese
1594,87.3047120996755,53.516532111420254,0,31.126578169038616,0,0,73.05037561577831,4.2911492800832605,1.1835592371201464,66,Indian
1595,61.24334700616211,28.352534597240574,0,46.29885888270689,0,1,56.6463185914224,4.036827000215388,-0.9597412104991545,86,Ethiopian
1596,21.569754934365516,3.4486620945675672,0,35.10157567093398,0,1,87.49640145911002,4.471597666336264,-0.6123894348956511,2,Chinese
1597,11.3367636075973,12.920902837281034,0,43.7624791477702,1,0,91.13280297398181,4.512317816006947,0.018823765211803966,32,Korean
1598,78.22038715611956,97.67191115468638,0,36.52543275743775,1,0,141.70105013550994,4.953719557646661,-1.4989372612209755,78,Indian
1599,17.992905767278998,12.351769879284436,0,32.49455255284268,0,1,74.03185538005712,4.304495478683931,-0.20405483418592596,74,Chinese
1600,39.079983788401776,99.00913024077705,0,23.094658875572218,0,0,73.0238893342508,4.290786638767532,-1.6029449918198577,8,Lebanese
1601,89.56280200776297,10.385413034341017,1,18.0,0,1,95.38171880269722,4.55788693328537,0.6153380131363578,21,Lebanese
1602,31.12712931572409,9.703535755739113,0,27.051236829516952,1,0,35.45448592259538,3.5682497872176278,1.5211072525059346,3,Japanese
1603,61.469872720963394,85.71138388616056,1,45.363888807328486,1,0,47.73258798458011,3.8656143508883405,-0.2137536943400126,39,French
1604,53.23756935236609,40.29883028525648,0,33.776565148412494,0,0,71.24720025951667,4.266155523773432,-0.9784244950257137,31,Mexican
1605,48.55609855027666,77.6825606127321,1,34.59604273013059,1,0,62.27101046380337,4.131495995889419,-0.01121651253487025,78,Indian
1606,60.13089697726102,13.643866212742884,0,44.82269970336418,0,1,49.53507357845976,3.90268097580715,1.3262656021599704,74,Chinese
1607,61.59695207815135,26.912257625493186,1,24.11820711711484,0,1,54.47127630872996,3.9976735225279008,-0.887193914899252,57,Chinese
1608,11.996579671894391,47.515151647754664,1,23.387533063240845,1,0,85.61726914483505,4.44988700514665,0.34000080586170117,78,Indian
1609,29.059814696742258,24.53807693869061,1,23.261821062953505,0,1,103.82868877620274,4.642742317671649,-1.5776278489479967,36,Japanese
1610,30.395897526840297,3.8927774682970706,1,28.042517148399693,0,0,41.41196314113254,3.7235698038506486,-1.428014947554225,66,Indian
1611,23.425904711610624,1.216289227643086,0,39.10577180152634,1,0,128.2118674686497,4.8536841101605015,0.7563451724688519,2,Chinese
1612,0.8238489937353877,22.721473261762615,1,34.9551940500263,0,0,23.340739608955897,3.150200314829173,-0.3747462843028564,82,Chinese
1613,14.818322984790566,27.0633808411922,1,38.65351955048118,0,0,60.93548708145132,4.109815715702964,-0.9391982686765835,74,Chinese
1614,15.437881509233819,16.29738703209066,0,51.81665712896887,1,0,70.70122917586241,4.258462958548601,-0.14769286536773016,12,Korean
1615,61.440204707168924,90.49912948729705,1,19.491292990163892,0,0,73.18480083915959,4.292987760598049,-0.9529641044153088,50,Ethiopian
1616,15.992630857366386,85.9739123496175,1,38.074927091828684,0,1,88.30390037198855,4.480784278457568,-0.28223188967483775,50,Ethiopian
1617,56.45315474630096,71.87416856836052,0,49.93082005531901,1,0,83.80773707014977,4.428525331032171,0.6789201018009523,42,Mexican
1618,48.606770928232464,37.66908407007524,1,36.59753181725872,0,0,78.20916960126421,4.359386899005232,-1.617278715848823,18,Lebanese
1619,24.811954017094727,52.953461459079556,1,32.6347884679113,0,0,167.6359520925205,5.121794676335614,-0.3042372138593047,53,Mexican
1620,37.02725252130665,4.72220611296712,1,33.00472316246339,0,1,73.83234810440129,4.301796956769602,-1.7598458450190981,38,Japanese
1621,96.97176801993058,89.49619229681072,0,42.865613496457904,1,0,81.12718175328065,4.3960180683856525,-0.7341354280636634,85,Indian
1622,34.123095790156086,95.51700718068484,0,44.7722975101271,0,0,31.034698988749245,3.435105900728818,0.2007170289610436,36,Japanese
1623,25.58051703067765,91.21780764952801,1,45.41143036667666,1,0,54.14482319885965,3.991662367747828,-1.2687496596487842,87,Ethiopian
1624,86.97310489359664,57.96908756320459,1,32.84096645882252,0,0,59.58973031603125,4.0874832490905035,-0.10953222302571892,42,Mexican
1625,14.204758740857637,35.16774189203296,0,35.48587283901123,0,0,138.98952746099232,4.934398588285091,-0.9528147242758207,74,Chinese
1626,51.57084914011879,33.71914044835454,1,27.67861966496906,0,0,45.63651983643774,3.8207082695982884,0.013248729931350492,7,Korean
1627,72.65169608276304,25.934326635678584,1,45.40116621824504,1,0,71.59081803287182,4.270966825978818,0.06054523977133821,54,Ethiopian
1628,29.063173710344604,26.468891982165854,1,32.96294997232533,0,0,100.43245510133524,4.609485413002451,0.37854528287686656,74,Chinese
1629,94.03357114985144,37.713001546744465,1,40.75247552623462,0,0,59.185527115397825,4.080677037599158,1.4515879776987286,29,Indian
1630,71.81423689338465,24.523023040075863,0,52.02367756731978,0,0,27.86795883562983,3.32747760004714,0.2966876604477382,54,Ethiopian
1631,70.62663642357856,64.22465356987951,1,33.37111622380273,0,0,81.60164839954008,4.40184946274078,1.112932601647807,6,Mexican
1632,18.140860002448754,39.17735207176075,0,18.0,1,0,92.16968839977831,4.523631317287895,0.8180214837996144,83,Ethiopian
1633,33.18096254715667,64.75687619108369,0,30.39206759458301,0,0,112.44794495507983,4.7224904030500685,-0.09501040009227385,53,Mexican
1634,49.880816279304874,81.58751490567553,1,56.966836476304174,1,0,81.21130420611894,4.397054451839283,1.429879282297789,78,Indian
1635,36.62666961950683,59.03101820262261,1,33.41122781221766,0,1,74.86125699741284,4.315636493644592,-0.8022647060599868,31,Mexican
1636,8.888028196179576,35.3743517080405,0,27.541960483550366,0,0,70.73456511445505,4.25893435179636,-0.8876836201866187,49,Mexican
1637,94.4049564000759,98.07592340869026,1,20.712234053247034,0,0,38.08877657921351,3.6399196607626427,0.70312436573847,71,Lebanese
1638,41.481745374959985,21.945722875780937,0,33.17248521566768,0,0,112.79682402400546,4.725588182852022,-0.9116082586965791,67,Korean
1639,2.7048821093598074,18.42442569461532,0,39.434765152543285,1,0,76.57796844231207,4.338309417129906,-1.1922374936695428,3,Japanese
1640,65.63949593079957,35.983591783858856,0,31.664090012396958,1,0,168.096304154307,5.12453705417827,0.5558679482376969,74,Chinese
1641,91.16989774905716,24.019204013645478,1,34.24436022226573,0,0,87.96808348239259,4.476974060991031,-0.7801151705067191,56,Lebanese
1642,5.259664533761077,93.12640386520374,1,21.250182478239925,0,1,24.62685800474577,3.2038376361811673,-0.5796018180947219,3,Japanese
1643,42.33744098194181,99.05632932271406,1,47.89923955319879,0,0,43.35506354992258,3.7694235026318226,-1.1064739904727718,50,Ethiopian
1644,52.22414550704002,9.232716103231608,0,35.39361332976537,0,1,26.87109481697637,3.2910511667536686,-0.9994030190228728,17,Korean
1645,30.270149500340302,30.28842549118924,0,18.0,0,1,52.3359612691088,3.95768373075274,0.42571817562016584,67,Korean
1646,67.29365819070449,3.48992014335322,1,28.518131256682285,1,0,95.52980670527691,4.559438310886977,0.8017980247237879,8,Lebanese
1647,41.745925723631004,49.972336167435735,0,38.17887258899266,0,0,81.25065011602278,4.397538822605808,0.1620404210442114,31,Mexican
1648,34.23990597010687,22.000329318321132,0,35.028070409293406,0,1,45.891934064191375,3.826289373175457,-0.5692245486302424,21,Lebanese
1649,92.12428720094528,57.34014253187033,0,31.777305911564746,0,0,46.4367344607299,3.8380908369742306,0.9922003733574274,54,Ethiopian
1650,69.88738629501097,10.265165161693425,1,46.583490102569385,0,0,79.23400313467006,4.37240553919201,-2.4807620943071584,50,Ethiopian
1651,51.68005229674104,90.22652069458624,0,41.66145127767197,0,1,37.6205689010165,3.627550946060949,1.2273923612330644,82,Chinese
1652,78.10795818129198,23.315306504140164,1,26.685350388302506,1,0,42.37806209169582,3.7466308248407936,1.1696937145990889,54,Ethiopian
1653,6.411906178123605,24.636664481423498,1,49.15305141278724,0,1,58.346300132142524,4.066395948532678,-0.014612731879302364,12,Korean
1654,98.70597886572364,31.38578072270901,0,18.520331921379082,1,0,65.90514510895642,4.1882165129518,1.1441935111429191,8,Lebanese
1655,65.06248682044668,13.049440490008834,0,18.0,0,0,44.3047478284229,3.791091845764817,-0.2389364545249255,74,Chinese
1656,30.966677358655737,42.72921423941847,0,23.099472650179234,0,1,65.83258182660134,4.1871148803157805,3.0,25,Mexican
1657,84.8448376253452,17.661889671178344,0,37.995511000858784,0,1,68.18739530224232,4.2222597281529515,1.4991018370607958,61,Mexican
1658,26.337050612460366,4.510489652856531,0,22.795487574213762,0,1,63.75829820275643,4.155099343453807,-0.7450548556723422,98,Chinese
1659,24.6357822590736,41.704839504681004,1,40.47061509505406,1,0,83.78305341893454,4.42823076053314,-1.1097847386101154,42,Mexican
1660,14.833287562867426,1.4788987883532445,0,35.49194076148153,1,0,61.930757438430376,4.126016945432748,0.6963823709720369,8,Lebanese
1661,14.1437686803478,6.94468091875401,0,34.79324750247285,0,0,166.29144245862923,5.113741926418021,1.52784843755351,15,Mexican
1662,55.64354209233255,67.39254454829559,0,46.30322667115364,0,0,118.0425143668817,4.77104485082112,-0.3748121233624686,54,Ethiopian
1663,65.73079115724033,52.214844763835444,1,18.260124079209557,0,0,54.55531082570561,3.999215064565043,-0.5123753001865187,38,Japanese
1664,66.26063308510845,27.505592309199322,1,31.226423527299772,1,0,68.62008635995592,4.228585295954081,0.5954742153817938,21,Lebanese
1665,16.661493993157748,89.49553970687202,1,33.9951414355169,0,1,84.99515189810182,4.442594218370754,0.9222634923139054,12,Korean
1666,85.68241680821103,78.57770272211265,0,39.61992513195381,0,0,93.38017415200268,4.5366790545228755,-1.3280049039790165,38,Japanese
1667,5.134071195484491,31.220168430626995,1,47.97922007649897,0,0,76.44352258555166,4.336552201323779,-0.25701215002692135,76,Japanese
1668,26.7012388505108,6.185625973426823,1,28.08198441870527,1,0,45.45490814399814,3.816720804759947,-0.2877463631711258,17,Korean
1669,73.13617247455304,79.49639001918499,1,45.513092450108275,0,1,62.41355257129734,4.133782440435929,-2.287283494017231,91,Korean
1670,82.87223394014576,43.414102826826365,1,23.232614823407104,0,0,67.16245301358767,4.207114356461733,1.1270614015687725,36,Japanese
1671,73.17045648095066,96.54597888836228,0,31.74992567885934,0,0,69.98911262375658,4.248339696006366,0.027237859791762166,28,Chinese
1672,6.5381223245457925,68.02147309611951,0,57.37555055835495,0,1,60.09815739886792,4.095979182150501,-0.9564400204680764,5,Indian
1673,92.57331049459452,76.81922945035035,1,19.2075598960351,0,0,75.4398984308392,4.323336291967445,0.9612945155350734,54,Ethiopian
1674,64.24325638813801,5.699682271216111,0,43.09667565297106,1,0,96.17734056939281,4.56619378490987,0.8238491720224129,59,Mexican
1675,56.91029686610344,27.28339330860162,0,29.556428329189632,1,0,51.20116969055085,3.9357623773030785,1.488601237357545,74,Chinese
1676,2.0406008781608254,56.85123394005587,0,18.906421672890055,0,1,33.26545503007266,3.50451947204431,0.30601846588170273,53,Mexican
1677,39.66983180226764,60.41116603846308,1,39.69449403713671,1,0,50.69531448130014,3.925833489784062,-1.5509729525572602,3,Japanese
1678,1.2833093822678054,68.62260332942441,0,25.933165404945697,0,1,122.25588156730126,4.806116238177655,0.3586034977396532,21,Lebanese
1679,4.4319913859779625,24.304630358674018,0,18.0,0,0,52.94737466031481,3.9692984893321848,1.0415701038755467,42,Mexican
1680,92.12821271923218,43.351816804717345,0,36.041311145141876,1,0,59.15874449430724,4.080224415411645,0.9528686134619401,66,Indian
1681,21.143158815808725,56.81024507966671,1,49.47430970338409,1,0,63.01128017617934,4.143313760779465,-1.7980996894913461,45,Indian
1682,14.098078278648686,40.1720009494153,1,61.15252689010185,0,1,52.10160894295435,3.953195830105028,-0.00019911539183672407,42,Mexican
1683,11.961944482296982,6.843358282848266,0,28.30710225484635,0,1,68.30791409773269,4.224025632451629,0.38067272596317103,3,Japanese
1684,86.0368357688727,89.74013995426047,0,55.08088893261766,0,1,77.10332496576873,4.345146405006062,-1.4111611502935502,85,Indian
1685,97.11321948313967,19.678574128060266,0,27.256315140982604,1,0,35.029708876093515,3.556196526472421,1.5149731734806773,61,Mexican
1686,40.508543592166056,14.500164032761242,0,47.86651394662225,0,1,64.15923012621526,4.16136796420658,-2.116299434622686,6,Mexican
1687,65.86407650193559,57.228814377917516,0,18.0,0,0,53.95172666832466,3.988089696165576,2.0020505017615915,15,Mexican
1688,95.76586005363347,2.0856521275909645,0,45.05726694500396,0,0,41.58874722023741,3.7278296311621015,0.5712440428265199,21,Lebanese
1689,65.81576054831532,64.74211905956773,0,48.52336457354213,1,0,53.65198199573192,3.9825184114648216,1.34881160179912,78,Indian
1690,21.447209983056037,22.925658829334196,0,43.61581427049999,0,1,88.98804835030495,4.4885020725158515,1.0293695123170938,2,Chinese
1691,61.87158809183922,38.80189037253238,1,32.23992310429666,1,0,44.84360676077894,3.803181031204173,1.4569086331590948,86,Ethiopian
1692,77.60516693447302,14.758392100657892,0,31.81430406654735,0,0,97.42655374824749,4.5790987992448695,1.0930142399256095,74,Chinese
1693,51.1742389127533,77.4514275751588,0,35.024097567764514,0,1,104.82351912060264,4.652278165798465,-1.1989003609372304,8,Lebanese
1694,44.05187813989594,8.493557628316573,1,32.54035784465669,1,0,61.012017641154145,4.111070855280013,-0.48468142923009344,9,Mexican
1695,65.24588103497632,10.802469602636844,1,44.380901695182814,1,0,36.70034375392317,3.6027861216085704,-0.49215113305490477,54,Ethiopian
1696,93.27676770070973,17.815953930410878,0,46.131920010082226,0,0,119.30352955565942,4.781670914212408,-0.45197067958532466,79,Mexican
1697,9.949300593311916,2.5369349071802993,0,30.14592255317022,0,0,37.180797581913815,3.61579243397052,-0.12400898552996223,74,Chinese
1698,34.695170578348566,48.877373688502445,0,37.58225898045636,0,0,38.50737423448456,3.6508497615106115,0.14917783908473392,94,Ethiopian
1699,5.816625057019809,3.6254275566937166,1,37.15172480451715,0,1,59.751847857465464,4.090200116818184,1.1793217466437438,32,Korean
1700,37.64662461761026,42.419316323467285,0,32.85780549421972,0,1,70.15492784567684,4.250706051346775,-2.4976520513171576,3,Japanese
1701,36.95828697159153,64.62099006290323,0,33.23071303646539,1,0,73.26149845492212,4.29403521107163,2.585863236696962,42,Mexican
1702,25.885699878626177,7.8185780596468195,1,38.59728159249096,0,0,51.95253822937142,3.9503305754348546,1.3790350937479199,32,Korean
1703,84.24025175598518,45.926572677169816,0,24.32257740870137,1,0,33.69229643351789,3.5172692187498593,-0.5491357760546587,94,Ethiopian
1704,79.3791109766432,49.868110406724284,0,33.82680176838421,1,0,30.96232752587385,3.432771224380063,-2.1260296176128457,57,Chinese
1705,67.03572309906161,86.05837978793302,1,53.75127676712959,0,0,156.76400069396075,5.054741494146119,-0.9998485985421616,39,French
1706,71.13698030350871,67.13164439483349,0,44.573740784576486,0,0,96.33046429924964,4.567784616640089,0.5852768069937978,42,Mexican
1707,20.241588025899503,30.38600967648406,1,41.31809566697869,0,0,44.429523842741204,3.7939041998690346,2.076666610813667,80,Lebanese
1708,11.126908192898933,77.79640931046266,0,18.0,0,0,51.985306473401195,3.950961110832411,1.0053342235044935,36,Japanese
1709,36.479151214352314,13.714271411567236,1,28.44508397202822,1,0,33.721319072154905,3.5181302507598584,1.5045226280059063,42,Mexican
1710,30.182572253892626,45.98679193314804,0,18.0,1,0,80.97355451629751,4.39412261391069,1.486538793580116,31,Mexican
1711,35.6875009836011,70.53000314912849,0,27.984605983065734,0,0,72.6503372325961,4.2856580318857125,0.09952099294413037,74,Chinese
1712,29.46355677258392,87.99141882696352,0,34.92413497868219,0,0,104.58098489311828,4.6499617463205185,0.7431124588939637,32,Korean
1713,4.28548828316252,62.82618653132421,1,37.693249237808125,0,0,47.92772790111241,3.8696942075228193,-1.3066229535339204,32,Korean
1714,14.542349253785336,29.15125677375704,0,32.6522423083252,0,0,77.41249069567748,4.3491481460726975,-3.0,29,Indian
1715,84.75435812778154,43.25638736991016,1,30.740090441166974,1,0,82.59201972630706,4.413913062376584,-0.1836430576055771,50,Ethiopian
1716,2.950184490561447,55.5384977890369,0,22.339077580678204,1,0,49.16322941290786,3.895145974421988,0.9476021807268985,15,Mexican
1717,79.26502094421083,70.7469825615687,0,56.598434807999375,1,0,71.58180925310455,4.27084098097688,1.2462009593789694,54,Ethiopian
1718,85.38173020975617,21.536067319330364,1,35.13423919127617,0,1,79.25364340445563,4.372653385258438,-0.27569597477298513,32,Korean
1719,7.626130750566262,53.88095387657283,0,28.779427508427418,1,0,27.577262320880944,3.3169916042359517,1.8271595598315231,15,Mexican
1720,35.32752011435441,78.75299403872013,0,46.7238764620823,0,1,54.09798591138946,3.99079695616477,1.7053267556429872,25,Mexican
1721,50.55806683594167,83.32924694577207,0,46.97287549497556,0,0,31.57287973743689,3.452298515940303,-0.5084454498867997,54,Ethiopian
1722,96.7659537616296,64.98968962280871,0,30.433363357631755,0,0,47.36313374718112,3.8578441570349518,0.9451763273461204,90,Indian
1723,26.988271066161584,73.56788955049856,1,30.38812599230645,0,1,57.33341567822397,4.0488836243924045,-0.5966317094141741,77,French
1724,44.462779110610825,19.498551265249763,0,31.895388870345027,0,0,71.49852661200872,4.2696768426625855,0.7745136258271361,81,French
1725,95.08323209136081,75.07955461785374,0,20.66828410975405,0,0,46.93754205276697,3.8488178254550727,3.0,54,Ethiopian
1726,88.0871174521758,66.62690819841922,0,50.69480312326623,1,0,33.21188877299865,3.5029079073937743,-2.4269469200123304,52,Chinese
1727,47.34115245549464,47.70421223161664,1,54.45870213629895,1,0,42.30907853874704,3.7450016856894974,0.826840013968432,78,Indian
1728,94.34421286159731,66.99464052972702,0,29.64439861668151,1,0,71.26726028645274,4.26643703944548,0.44563279543319845,54,Ethiopian
1729,27.003493826584936,80.28218502690919,1,37.31146236119717,0,0,71.3280892974894,4.26729020913024,-0.12009364722210415,6,Mexican
1730,43.09142164105027,13.678651483296855,0,18.0,0,1,61.277265557958685,4.115408902340766,-0.6670861823641309,9,Mexican
1731,91.9446439551285,99.92361694403064,0,58.69780055484565,1,0,45.959506754919516,3.8277607208716065,-0.27824219858351684,54,Ethiopian
1732,45.362780061398,83.77843554366493,0,26.195755104193037,1,0,77.45039143474828,4.349637620881717,-0.37704527618283945,54,Ethiopian
1733,34.02045053475307,39.28996135347161,0,36.40668275779643,0,0,50.853364823922675,3.928946291867229,-0.702568496114209,36,Japanese
1734,51.050230554560336,2.5894478423919454,0,41.68017023683446,1,0,76.03356200150364,4.331174848090358,1.5380966593973755,85,Indian
1735,38.04683193669717,23.085413742986972,1,33.50933425106134,0,0,60.23724608159178,4.098290866669611,1.1097605586802175,67,Korean
1736,4.64407514539813,74.21694803979372,1,33.12484702463908,1,0,54.44693398753174,3.997226539024641,-0.04480972031928967,66,Indian
1737,9.821059193634241,48.19374298209011,0,66.299729851503,0,0,42.53395126901562,3.7503026104054378,-0.6132388220914556,55,Ethiopian
1738,23.646304610494784,30.884838688411065,1,51.03011206656903,0,0,41.69419934564041,3.730362014707745,-0.7301452842769812,74,Chinese
1739,58.071691619915654,59.87845892472423,1,37.98031980439087,1,0,82.45957786106976,4.412308207948039,1.1243704697756787,60,Indian
1740,8.270770786015568,26.78174215473954,0,45.163788406435806,1,0,45.297375560554315,3.8132490961651118,0.15196893827683938,99,Korean
1741,5.833754175349015,5.510248935759188,1,18.0,0,0,49.405541500902316,3.900062594034231,-0.632876901524315,64,French
1742,96.27151032972091,42.83821418122541,1,39.83995473498731,1,0,37.806403584648045,3.6324784952790674,0.3612862892498395,29,Indian
1743,41.94207994236794,86.40190860229586,0,34.7725017288836,0,0,122.3948387240597,4.807252201902067,-2.1601103801489603,50,Ethiopian
1744,50.07928333934761,28.753298215893942,0,18.0,0,0,87.05284896022638,4.466515393538807,-0.627777891748826,66,Indian
1745,19.591653160266365,47.5552763565202,0,37.441829325865456,0,0,30.095852978250647,3.4043873874540607,0.28659092218573456,36,Japanese
1746,35.05359065562609,43.85053357914439,0,18.0,0,0,43.560819920032806,3.774158120661553,-0.09396130564613459,3,Japanese
1747,37.75984923013163,31.445280323288227,1,45.48176853483497,0,0,60.267290729580694,4.098789514262582,0.24377410677759528,36,Japanese
1748,85.32926725952261,92.64072766831819,1,51.798656049644734,1,0,35.98543910957909,3.5831143874580302,-1.1600208485523125,6,Mexican
1749,66.89651028031493,34.85490392889813,1,36.29100393952689,1,0,17.551908303427393,2.8651626792386553,1.5000174273791682,38,Japanese
1750,19.644870073509914,36.64008958878334,1,42.441690754633214,1,0,62.028295161097574,4.127590654504439,-0.4938193853414572,36,Japanese
1751,74.61150155578889,43.75350209759119,1,18.0,0,1,69.45828936693907,4.240726419413169,-0.7205684313304948,9,Mexican
1752,40.40156424822568,71.2621379009426,0,18.0,0,0,44.80136550422755,3.8022386189615127,-1.6060331638676864,49,Mexican
1753,21.141329518589203,84.6917741779444,0,45.501911777295845,1,0,89.93218341959734,4.499055868733185,-1.2094574340634754,33,Japanese
